type, ID, time, latitude, longitude,value,units,,range
First Responder Heart Rate,first_responder_3,2020-05-19 14:12:06.589692Z,37.53708,-77.43662,88,beats per minute,,LOW
First Responder Heart Rate,first_responder_4,2020-05-19 14:12:06.589692Z,37.53201,-77.428365,82,beats per minute,,LOW
First Responder Heart Rate,first_responder_5,2020-05-19 14:12:06.589692Z,37.527983,-77.419525,118,beats per minute,,HIGH
First Responder Heart Rate,first_responder_6,2020-05-19 14:12:06.589692Z,37.523711,-77.414425,100,beats per minute,,HIGH
First Responder Heart Rate,first_responder_7,2020-05-19 14:12:06.589692Z,37.51876,-77.41055,90,beats per minute,,LOW
First Responder Heart Rate,first_responder_8,2020-05-19 14:12:06.589692Z,37.524306,-77.434425,81,beats per minute,,LOW
First Responder Heart Rate,first_responder_9,2020-05-19 14:12:06.589692Z,37.52618,-77.444285,88,beats per minute,,LOW
First Responder Heart Rate,first_responder_10,2020-05-19 14:12:06.589692Z,37.522589,-77.4415,111,beats per minute,,HIGH
First Responder Heart Rate,first_responder_11,2020-05-19 14:12:06.589692Z,37.533151,-77.435025,111,beats per minute,,HIGH
First Responder Heart Rate,first_responder_12,2020-05-19 14:12:06.589692Z,37.533387,-77.42164,117,beats per minute,,HIGH
First Responder Heart Rate,first_responder_13,2020-05-19 14:12:06.589692Z,37.534902,-77.426486,119,beats per minute,,HIGH
First Responder Heart Rate,first_responder_14,2020-05-19 14:12:06.589692Z,37.54273,-77.43713,109,beats per minute,,HIGH
First Responder Heart Rate,first_responder_15,2020-05-19 14:12:06.589692Z,37.528028,-77.412954,114,beats per minute,,HIGH
First Responder Heart Rate,first_responder_16,2020-05-19 14:12:06.589692Z,37.536475,-77.414215,87,beats per minute,,LOW
First Responder Heart Rate,first_responder_17,2020-05-19 14:12:06.589692Z,37.541083,-77.421365,97,beats per minute,,LOW
First Responder Heart Rate,first_responder_18,2020-05-19 14:12:06.589692Z,37.543969,-77.43175,92,beats per minute,,LOW
First Responder Heart Rate,first_responder_19,2020-05-19 14:12:06.589692Z,37.518307,-77.430935,104,beats per minute,,HIGH
First Responder Heart Rate,first_responder_20,2020-05-19 14:12:06.589692Z,37.517085,-77.4399,116,beats per minute,,HIGH
First Responder Heart Rate,first_responder_1,2020-05-19 14:12:07.589692Z,37.54414,-77.448515,119,beats per minute,,HIGH
First Responder Heart Rate,first_responder_2,2020-05-19 14:12:07.589692Z,37.540435,-77.44222,91,beats per minute,,LOW
First Responder Heart Rate,first_responder_3,2020-05-19 14:12:07.589692Z,37.537085,-77.436615,114,beats per minute,,HIGH
First Responder Heart Rate,first_responder_4,2020-05-19 14:12:07.589692Z,37.53202,-77.42837,113,beats per minute,,HIGH
First Responder Heart Rate,first_responder_5,2020-05-19 14:12:07.589692Z,37.527983,-77.41953,96,beats per minute,,LOW
First Responder Heart Rate,first_responder_6,2020-05-19 14:12:07.589692Z,37.523721,-77.41443,99,beats per minute,,LOW
First Responder Heart Rate,first_responder_7,2020-05-19 14:12:07.589692Z,37.51876,-77.410555,120,beats per minute,,HIGH
First Responder Heart Rate,first_responder_8,2020-05-19 14:12:07.589692Z,37.524301,-77.43441,110,beats per minute,,HIGH
First Responder Heart Rate,first_responder_9,2020-05-19 14:12:07.589692Z,37.52618,-77.44429,112,beats per minute,,HIGH
First Responder Heart Rate,first_responder_10,2020-05-19 14:12:07.589692Z,37.522604,-77.441495,92,beats per minute,,LOW
First Responder Heart Rate,first_responder_11,2020-05-19 14:12:07.589692Z,37.533146,-77.43501,104,beats per minute,,HIGH
First Responder Heart Rate,first_responder_12,2020-05-19 14:12:07.589692Z,37.533377,-77.42162,118,beats per minute,,HIGH
First Responder Heart Rate,first_responder_13,2020-05-19 14:12:07.589692Z,37.534917,-77.426486,95,beats per minute,,LOW
First Responder Heart Rate,first_responder_14,2020-05-19 14:12:07.589692Z,37.542745,-77.437115,93,beats per minute,,LOW
First Responder Heart Rate,first_responder_15,2020-05-19 14:12:07.589692Z,37.528048,-77.412969,102,beats per minute,,HIGH
First Responder Heart Rate,first_responder_16,2020-05-19 14:12:07.589692Z,37.536475,-77.414205,80,beats per minute,,LOW
First Responder Heart Rate,first_responder_17,2020-05-19 14:12:07.589692Z,37.541063,-77.42137,109,beats per minute,,HIGH
First Responder Heart Rate,first_responder_18,2020-05-19 14:12:07.589692Z,37.543974,-77.43176,117,beats per minute,,HIGH
First Responder Heart Rate,first_responder_19,2020-05-19 14:12:07.589692Z,37.518312,-77.43093,107,beats per minute,,HIGH
First Responder Heart Rate,first_responder_20,2020-05-19 14:12:07.589692Z,37.51708,-77.439905,88,beats per minute,,LOW
First Responder Heart Rate,first_responder_1,2020-05-19 14:12:08.589692Z,37.54415,-77.44849,103,beats per minute,,HIGH
First Responder Heart Rate,first_responder_2,2020-05-19 14:12:08.589692Z,37.54044,-77.44224,92,beats per minute,,LOW
First Responder Heart Rate,first_responder_3,2020-05-19 14:12:08.589692Z,37.537095,-77.43661,96,beats per minute,,LOW
First Responder Heart Rate,first_responder_4,2020-05-19 14:12:08.589692Z,37.532015,-77.42838,97,beats per minute,,LOW
First Responder Heart Rate,first_responder_5,2020-05-19 14:12:08.589692Z,37.527973,-77.41952,80,beats per minute,,LOW
First Responder Heart Rate,first_responder_6,2020-05-19 14:12:08.589692Z,37.523721,-77.41441,108,beats per minute,,HIGH
First Responder Heart Rate,first_responder_7,2020-05-19 14:12:08.589692Z,37.518745,-77.41056,90,beats per minute,,LOW
First Responder Heart Rate,first_responder_8,2020-05-19 14:12:08.589692Z,37.524296,-77.434425,108,beats per minute,,HIGH
First Responder Heart Rate,first_responder_9,2020-05-19 14:12:08.589692Z,37.526175,-77.44429,115,beats per minute,,HIGH
First Responder Heart Rate,first_responder_10,2020-05-19 14:12:08.589692Z,37.522599,-77.441505,99,beats per minute,,LOW
First Responder Heart Rate,first_responder_11,2020-05-19 14:12:08.589692Z,37.533136,-77.435025,115,beats per minute,,HIGH
First Responder Heart Rate,first_responder_12,2020-05-19 14:12:08.589692Z,37.533372,-77.42164,110,beats per minute,,HIGH
First Responder Heart Rate,first_responder_13,2020-05-19 14:12:08.589692Z,37.534922,-77.426471,92,beats per minute,,LOW
First Responder Heart Rate,first_responder_14,2020-05-19 14:12:08.589692Z,37.542735,-77.43713,115,beats per minute,,HIGH
First Responder Heart Rate,first_responder_15,2020-05-19 14:12:08.589692Z,37.528028,-77.412954,115,beats per minute,,HIGH
First Responder Heart Rate,first_responder_16,2020-05-19 14:12:08.589692Z,37.53648,-77.41421,116,beats per minute,,HIGH
First Responder Heart Rate,first_responder_17,2020-05-19 14:12:08.589692Z,37.541068,-77.42138,117,beats per minute,,HIGH
First Responder Heart Rate,first_responder_18,2020-05-19 14:12:08.589692Z,37.543969,-77.431765,94,beats per minute,,LOW
First Responder Heart Rate,first_responder_19,2020-05-19 14:12:08.589692Z,37.518297,-77.430945,96,beats per minute,,LOW
First Responder Heart Rate,first_responder_20,2020-05-19 14:12:08.589692Z,37.517085,-77.43991,87,beats per minute,,LOW
First Responder Heart Rate,first_responder_1,2020-05-19 14:12:09.589692Z,37.544185,-77.448505,96,beats per minute,,LOW
First Responder Heart Rate,first_responder_2,2020-05-19 14:12:09.589692Z,37.54044,-77.44224,105,beats per minute,,HIGH
First Responder Heart Rate,first_responder_3,2020-05-19 14:12:09.589692Z,37.537095,-77.43662,119,beats per minute,,HIGH
First Responder Heart Rate,first_responder_4,2020-05-19 14:12:09.589692Z,37.532025,-77.42836,89,beats per minute,,LOW
First Responder Heart Rate,first_responder_5,2020-05-19 14:12:09.589692Z,37.527963,-77.41952,108,beats per minute,,HIGH
First Responder Heart Rate,first_responder_6,2020-05-19 14:12:09.589692Z,37.523706,-77.414415,112,beats per minute,,HIGH
First Responder Heart Rate,first_responder_7,2020-05-19 14:12:09.589692Z,37.518755,-77.41056,98,beats per minute,,LOW
First Responder Heart Rate,first_responder_8,2020-05-19 14:12:09.589692Z,37.524306,-77.43442,83,beats per minute,,LOW
First Responder Heart Rate,first_responder_9,2020-05-19 14:12:09.589692Z,37.52616,-77.44429,82,beats per minute,,LOW
First Responder Heart Rate,first_responder_10,2020-05-19 14:12:09.589692Z,37.522594,-77.44149,100,beats per minute,,HIGH
First Responder Heart Rate,first_responder_11,2020-05-19 14:12:09.589692Z,37.533151,-77.43501,108,beats per minute,,HIGH
First Responder Heart Rate,first_responder_12,2020-05-19 14:12:09.589692Z,37.533392,-77.42164,107,beats per minute,,HIGH
First Responder Heart Rate,first_responder_13,2020-05-19 14:12:09.589692Z,37.534902,-77.426471,104,beats per minute,,HIGH
First Responder Heart Rate,first_responder_14,2020-05-19 14:12:09.589692Z,37.54273,-77.43713,107,beats per minute,,HIGH
First Responder Heart Rate,first_responder_15,2020-05-19 14:12:09.589692Z,37.528043,-77.412959,105,beats per minute,,HIGH
First Responder Heart Rate,first_responder_16,2020-05-19 14:12:09.589692Z,37.53647,-77.41422,94,beats per minute,,LOW
First Responder Heart Rate,first_responder_17,2020-05-19 14:12:09.589692Z,37.541083,-77.421365,97,beats per minute,,LOW
First Responder Heart Rate,first_responder_18,2020-05-19 14:12:09.589692Z,37.543974,-77.431745,83,beats per minute,,LOW
First Responder Heart Rate,first_responder_19,2020-05-19 14:12:09.589692Z,37.518312,-77.430945,106,beats per minute,,HIGH
First Responder Heart Rate,first_responder_20,2020-05-19 14:12:09.589692Z,37.51708,-77.439905,116,beats per minute,,HIGH
First Responder Heart Rate,first_responder_1,2020-05-19 14:12:10.589692Z,37.544165,-77.448485,88,beats per minute,,LOW
First Responder Heart Rate,first_responder_2,2020-05-19 14:12:10.589692Z,37.540425,-77.442235,85,beats per minute,,LOW
First Responder Heart Rate,first_responder_3,2020-05-19 14:12:10.589692Z,37.5371,-77.4366,119,beats per minute,,HIGH
First Responder Heart Rate,first_responder_4,2020-05-19 14:12:10.589692Z,37.53202,-77.42837,101,beats per minute,,HIGH
First Responder Heart Rate,first_responder_5,2020-05-19 14:12:10.589692Z,37.527983,-77.41952,112,beats per minute,,HIGH
First Responder Heart Rate,first_responder_6,2020-05-19 14:12:10.589692Z,37.523726,-77.414425,113,beats per minute,,HIGH
First Responder Heart Rate,first_responder_7,2020-05-19 14:12:10.589692Z,37.51875,-77.41057,112,beats per minute,,HIGH
First Responder Heart Rate,first_responder_8,2020-05-19 14:12:10.589692Z,37.524286,-77.434425,111,beats per minute,,HIGH
First Responder Heart Rate,first_responder_9,2020-05-19 14:12:10.589692Z,37.526165,-77.44428,115,beats per minute,,HIGH
First Responder Heart Rate,first_responder_10,2020-05-19 14:12:10.589692Z,37.522594,-77.441495,120,beats per minute,,HIGH
First Responder Heart Rate,first_responder_11,2020-05-19 14:12:10.589692Z,37.533156,-77.43503,85,beats per minute,,LOW
First Responder Heart Rate,first_responder_12,2020-05-19 14:12:10.589692Z,37.533382,-77.42163,103,beats per minute,,HIGH
First Responder Heart Rate,first_responder_13,2020-05-19 14:12:10.589692Z,37.534922,-77.426486,113,beats per minute,,HIGH
First Responder Heart Rate,first_responder_14,2020-05-19 14:12:10.589692Z,37.54273,-77.437125,102,beats per minute,,HIGH
First Responder Heart Rate,first_responder_15,2020-05-19 14:12:10.589692Z,37.528048,-77.412969,92,beats per minute,,LOW
First Responder Heart Rate,first_responder_16,2020-05-19 14:12:10.589692Z,37.536485,-77.414215,96,beats per minute,,LOW
First Responder Heart Rate,first_responder_17,2020-05-19 14:12:10.589692Z,37.541078,-77.421375,81,beats per minute,,LOW
First Responder Heart Rate,first_responder_18,2020-05-19 14:12:10.589692Z,37.543969,-77.43176,90,beats per minute,,LOW
First Responder Heart Rate,first_responder_19,2020-05-19 14:12:10.589692Z,37.518302,-77.43093,94,beats per minute,,LOW
First Responder Heart Rate,first_responder_20,2020-05-19 14:12:10.589692Z,37.51707,-77.43991,85,beats per minute,,LOW
First Responder Heart Rate,first_responder_1,2020-05-19 14:12:11.589692Z,37.54419,-77.448495,106,beats per minute,,HIGH
First Responder Heart Rate,first_responder_2,2020-05-19 14:12:11.589692Z,37.540435,-77.44224,86,beats per minute,,LOW
First Responder Heart Rate,first_responder_3,2020-05-19 14:12:11.589692Z,37.537095,-77.43661,119,beats per minute,,HIGH
First Responder Heart Rate,first_responder_4,2020-05-19 14:12:11.589692Z,37.532025,-77.42837,97,beats per minute,,LOW
First Responder Heart Rate,first_responder_5,2020-05-19 14:12:11.589692Z,37.527983,-77.419525,99,beats per minute,,LOW
First Responder Heart Rate,first_responder_6,2020-05-19 14:12:11.589692Z,37.523716,-77.41443,114,beats per minute,,HIGH
First Responder Heart Rate,first_responder_7,2020-05-19 14:12:11.589692Z,37.518755,-77.41055,118,beats per minute,,HIGH
First Responder Heart Rate,first_responder_8,2020-05-19 14:12:11.589692Z,37.524286,-77.43443,95,beats per minute,,LOW
First Responder Heart Rate,first_responder_9,2020-05-19 14:12:11.589692Z,37.52618,-77.44428,115,beats per minute,,HIGH
First Responder Heart Rate,first_responder_10,2020-05-19 14:12:11.589692Z,37.522604,-77.44151,106,beats per minute,,HIGH
First Responder Heart Rate,first_responder_11,2020-05-19 14:12:11.589692Z,37.533136,-77.43501,93,beats per minute,,LOW
First Responder Heart Rate,first_responder_12,2020-05-19 14:12:11.589692Z,37.533377,-77.42162,91,beats per minute,,LOW
First Responder Heart Rate,first_responder_13,2020-05-19 14:12:11.589692Z,37.534917,-77.426481,120,beats per minute,,HIGH
First Responder Heart Rate,first_responder_14,2020-05-19 14:12:11.589692Z,37.54273,-77.437115,118,beats per minute,,HIGH
First Responder Heart Rate,first_responder_15,2020-05-19 14:12:11.589692Z,37.528038,-77.412954,88,beats per minute,,LOW
First Responder Heart Rate,first_responder_16,2020-05-19 14:12:11.589692Z,37.536475,-77.4142,106,beats per minute,,HIGH
First Responder Heart Rate,first_responder_17,2020-05-19 14:12:11.589692Z,37.541068,-77.42138,93,beats per minute,,LOW
First Responder Heart Rate,first_responder_18,2020-05-19 14:12:11.589692Z,37.543954,-77.431755,90,beats per minute,,LOW
First Responder Heart Rate,first_responder_19,2020-05-19 14:12:11.589692Z,37.518297,-77.43094,117,beats per minute,,HIGH
First Responder Heart Rate,first_responder_20,2020-05-19 14:12:11.589692Z,37.517075,-77.43991,108,beats per minute,,HIGH
First Responder Heart Rate,first_responder_1,2020-05-19 14:12:12.589692Z,37.54421,-77.44848,102,beats per minute,,HIGH
First Responder Heart Rate,first_responder_2,2020-05-19 14:12:12.589692Z,37.54043,-77.442235,120,beats per minute,,HIGH
First Responder Heart Rate,first_responder_3,2020-05-19 14:12:12.589692Z,37.53708,-77.43662,120,beats per minute,,HIGH
First Responder Heart Rate,first_responder_4,2020-05-19 14:12:12.589692Z,37.53203,-77.42838,92,beats per minute,,LOW
First Responder Heart Rate,first_responder_5,2020-05-19 14:12:12.589692Z,37.527983,-77.41952,84,beats per minute,,LOW
First Responder Heart Rate,first_responder_6,2020-05-19 14:12:12.589692Z,37.523716,-77.414425,110,beats per minute,,HIGH
First Responder Heart Rate,first_responder_7,2020-05-19 14:12:12.589692Z,37.518745,-77.410565,82,beats per minute,,LOW
First Responder Heart Rate,first_responder_8,2020-05-19 14:12:12.589692Z,37.524301,-77.43441,85,beats per minute,,LOW
First Responder Heart Rate,first_responder_9,2020-05-19 14:12:12.589692Z,37.526175,-77.444285,118,beats per minute,,HIGH
First Responder Heart Rate,first_responder_10,2020-05-19 14:12:12.589692Z,37.522594,-77.44151,114,beats per minute,,HIGH
First Responder Heart Rate,first_responder_11,2020-05-19 14:12:12.589692Z,37.533141,-77.435025,112,beats per minute,,HIGH
First Responder Heart Rate,first_responder_12,2020-05-19 14:12:12.589692Z,37.533387,-77.421625,97,beats per minute,,LOW
First Responder Heart Rate,first_responder_13,2020-05-19 14:12:12.589692Z,37.534917,-77.426486,91,beats per minute,,LOW
First Responder Heart Rate,first_responder_14,2020-05-19 14:12:12.589692Z,37.542735,-77.43712,95,beats per minute,,LOW
First Responder Heart Rate,first_responder_15,2020-05-19 14:12:12.589692Z,37.528043,-77.412959,119,beats per minute,,HIGH
First Responder Heart Rate,first_responder_16,2020-05-19 14:12:12.589692Z,37.53647,-77.41422,118,beats per minute,,HIGH
First Responder Heart Rate,first_responder_17,2020-05-19 14:12:12.589692Z,37.541078,-77.42136,102,beats per minute,,HIGH
First Responder Heart Rate,first_responder_18,2020-05-19 14:12:12.589692Z,37.543969,-77.431755,113,beats per minute,,HIGH
First Responder Heart Rate,first_responder_19,2020-05-19 14:12:12.589692Z,37.518317,-77.430945,120,beats per minute,,HIGH
First Responder Heart Rate,first_responder_20,2020-05-19 14:12:12.589692Z,37.51708,-77.439905,81,beats per minute,,LOW
First Responder Heart Rate,first_responder_1,2020-05-19 14:12:13.589692Z,37.54421,-77.448475,112,beats per minute,,HIGH
First Responder Heart Rate,first_responder_2,2020-05-19 14:12:13.589692Z,37.54042,-77.442235,86,beats per minute,,LOW
First Responder Heart Rate,first_responder_3,2020-05-19 14:12:13.589692Z,37.53709,-77.4366,108,beats per minute,,HIGH
First Responder Heart Rate,first_responder_4,2020-05-19 14:12:13.589692Z,37.53202,-77.428375,100,beats per minute,,HIGH
First Responder Heart Rate,first_responder_5,2020-05-19 14:12:13.589692Z,37.527963,-77.41952,96,beats per minute,,LOW
First Responder Heart Rate,first_responder_6,2020-05-19 14:12:13.589692Z,37.523726,-77.414415,120,beats per minute,,HIGH
First Responder Heart Rate,first_responder_7,2020-05-19 14:12:13.589692Z,37.51876,-77.410555,114,beats per minute,,HIGH
